system,weights,ky,kx,radius,extracted_magnitude,extracted_freq,label,exact_magnitude,exact_freq,magnitude_error,freq_error
rotating,untrained,0,0,0.0,0.0015886922321989292,3.760635588746475e-21,damped,0.9999999999999999,0.0238732414637843,-0.998411307767801,-0.0238732414637843
rotating,untrained,0,1,1.0,0.0015893811034238333,7.443090143113326e-06,damped,0.9961521079633432,0.0238732414637843,-0.9945627268599193,-0.023865798373641185
rotating,untrained,0,2,2.0,0.0015892553829207586,3.725248836255314e-05,damped,0.9846970418195912,0.023873241463784306,-0.9831077864366704,-0.023835988975421753
rotating,untrained,0,3,3.0,0.0015893011217208862,2.1678969623901662e-05,damped,0.9658972392920434,0.023873241463784306,-0.9643079381703226,-0.023851562494160403
rotating,untrained,0,4,4.0,0.0015893637888159456,5.209482064248992e-06,damped,0.9401789706739411,0.0238732414637843,-0.9385896068851252,-0.02386803198172005
rotating,untrained,0,5,5.0,0.0015896709967807624,2.547326494655047e-05,damped,0.9081162722143948,0.0238732414637843,-0.9065266012176141,-0.02384776819883775
rotating,untrained,0,6,6.0,0.0015894672742290717,1.1352393658410656e-05,damped,0.8704096536513517,0.0238732414637843,-0.8688201863771227,-0.02386188907012589
rotating,untrained,1,0,1.0,0.001588840994398282,1.6582277043935436e-05,damped,0.9961521079633432,0.0238732414637843,-0.9945632669689449,-0.023856659186740365
rotating,untrained,1,1,1.4142135623730951,0.001589368908608694,1.253951864703667e-05,damped,0.9923190221998122,0.0238732414637843,-0.9907296532912034,-0.02386070194513726
rotating,untrained,1,2,2.23606797749979,0.0015887612303217295,3.023421535899998e-05,damped,0.9809080339138542,0.0238732414637843,-0.9793192726835325,-0.0238430072484253
rotating,untrained,1,3,3.1622776601683795,0.0015891063210365663,1.2833451939899833e-05,damped,0.9621805709967428,0.023873241463784306,-0.9605914646757062,-0.023860408011844407
rotating,untrained,1,4,4.123105625617661,0.0015892563245351798,3.433602502163702e-05,damped,0.9365612634996526,0.023873241463784296,-0.9349720071751174,-0.02383890543876266
rotating,untrained,1,5,5.0990195135927845,0.0015891526739791777,8.522908072828515e-05,damped,0.9046219388421827,0.023873241463784306,-0.9030327861682035,-0.02378801238305602
rotating,untrained,2,0,2.0,0.0015900724303667783,8.812825974987429e-05,damped,0.9846970418195912,0.023873241463784306,-0.9831069693892244,-0.023785113204034432
rotating,untrained,2,1,2.23606797749979,0.0015887481997882164,1.5066071934143017e-05,damped,0.9809080339138542,0.0238732414637843,-0.9793192857140659,-0.023858175391850155
rotating,untrained,2,2,2.8284271247461903,0.0015888436226769928,5.325049633525846e-05,damped,0.9696282641682539,0.0238732414637843,-0.9680394205455769,-0.02381999096744904
rotating,untrained,2,3,3.605551275463989,0.0015888918535673286,4.250256974463046e-05,damped,0.9511161542325851,0.0238732414637843,-0.9495272623790177,-0.02383073889403967
rotating,untrained,2,4,4.47213595499958,0.001588779001145371,3.107988810374882e-05,damped,0.9257914512036179,0.023873241463784306,-0.9242026722024725,-0.023842161575680556
rotating,untrained,2,5,5.385164807134504,0.001588550034350418,2.2360949411170703e-05,damped,0.8942194068777493,0.023873241463784306,-0.8926308568433988,-0.023850880514373136
rotating,untrained,3,0,3.0,0.001588774579862227,4.808798894506538e-06,damped,0.9658972392920434,0.023873241463784306,-0.9643084647121812,-0.023868432664889798
rotating,untrained,3,1,3.1622776601683795,0.0015900845001561585,3.0510156623683267e-06,damped,0.9621805709967428,0.023873241463784306,-0.9605904864965866,-0.02387019044812194
rotating,untrained,3,2,3.605551275463989,0.0015893053691790444,4.6127185400578603e-07,damped,0.9511161542325851,0.0238732414637843,-0.9495268488634061,-0.023872780191930294
rotating,untrained,3,3,4.242640687119285,0.0015898327909833142,2.732058375983857e-05,damped,0.9329574768719912,0.0238732414637843,-0.9313676440810078,-0.02384592088002446
rotating,untrained,3,4,5.0,0.0015883341802353618,3.4524537196299403e-05,damped,0.9081162722143948,0.0238732414637843,-0.9065279380341594,-0.023838716926588
rotating,untrained,3,5,5.830951894845301,0.0015894220210689368,7.183755997176099e-05,damped,0.8771470002880658,0.0238732414637843,-0.8755575782669969,-0.023801403903812537
rotating,untrained,4,0,4.0,0.0015882212883142688,4.108804070354937e-05,damped,0.9401789706739411,0.0238732414637843,-0.9385907493856268,-0.02383215342308075
rotating,untrained,4,1,4.123105625617661,0.0015890773624294106,6.19419236677382e-05,damped,0.9365612634996526,0.023873241463784296,-0.9349721861372232,-0.023811299540116557
rotating,untrained,4,2,4.47213595499958,0.0015885433466570572,7.884956186766795e-06,damped,0.9257914512036179,0.023873241463784306,-0.9242029078569609,-0.023865356507597538
rotating,untrained,4,3,5.0,0.0015894837053544173,2.7136401988421865e-05,damped,0.9081162722143948,0.0238732414637843,-0.9065267885090404,-0.023846105061795877
rotating,untrained,4,4,5.656854249492381,0.001588808189179064,1.7509344756633656e-05,damped,0.8839364968975113,0.023873241463784306,-0.8823476887083322,-0.02385573211902767
rotating,untrained,5,0,5.0,0.0015895088276492123,1.0128200011234199e-05,damped,0.9081162722143948,0.0238732414637843,-0.9065267633867456,-0.023863113263773064
rotating,untrained,5,1,5.0990195135927845,0.0015884071181421142,2.432775889282204e-05,damped,0.9046219388421827,0.023873241463784306,-0.9030335317240406,-0.023848913704891485
rotating,untrained,5,2,5.385164807134504,0.0015894789349914843,4.39855060544529e-05,damped,0.8942194068777493,0.023873241463784306,-0.8926299279427578,-0.023829255957729854
rotating,untrained,5,3,5.830951894845301,0.0015892703288970095,5.074857327775351e-05,damped,0.8771470002880658,0.0238732414637843,-0.8755577299591688,-0.023822492890506544
rotating,untrained,6,0,6.0,0.0015882410817618356,5.341428178193307e-05,damped,0.8704096536513517,0.0238732414637843,-0.8688214125695899,-0.023819827182002366
rotating,shuffled,-6,0,6.0,0.00743619449947935,0.49998666965925614,damped,0.8704096536513517,0.0238732414637843,-0.8629734591518724,0.47611342819547187
rotating,shuffled,-5,0,5.0,0.007406235286089917,0.49958256618209324,damped,0.9081162722143948,0.0238732414637843,-0.9007100369283049,0.47570932471830896
