disaster,title,fy,state,n_declared,total_obligated,n,beta,r2,se,alpha,manipulability,fragility,null_mean,null_sd,p_two_sided
4734,HURRICANE IDALIA,2023,FL,49,80130005.02999997,18,5.342119632952444,0.42891531968093066,1.541054840970122,0.1576759912891253,5.342119632952444,2.2498978121207847,0.10434582902502586,1.2513023074711507,0.0
